,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,availability_30,availability_90,number_of_reviews,latitude,longitude,property_type,room_type,neighbourhood_cleansed,minimum_nights,maximum_nights
54,1.0,1.0,1.0,Pull-out Sofa,65.0,20.0,6,10,0,42.293924644315325,-71.1354893588797,Condominium,Private room,Roslindale,1,1125
55,2.0,3.0,3.0,Real Bed,285.0,125.0,16,64,2,42.29061655718749,-71.13273461483398,House,Entire home/apt,Roslindale,3,1125
56,1.0,1.0,1.0,Real Bed,140.0,125.0,17,54,1,42.31379196258048,-71.10338741157318,Apartment,Entire home/apt,Jamaica Plain,3,730
57,1.0,1.0,1.0,Real Bed,70.0,10.0,3,53,23,42.30797481310916,-71.11622135298697,Apartment,Private room,Jamaica Plain,2,1125
58,1.0,1.0,1.0,Real Bed,95.0,68.0,30,90,14,42.309356585821945,-71.11682730260223,House,Private room,Jamaica Plain,1,14
59,1.0,1.0,1.0,Real Bed,55.0,68.0,0,0,3,42.31691221390574,-71.1130254234823,Bed & Breakfast,Private room,Jamaica Plain,300,365
60,1.0,1.0,1.0,Real Bed,80.0,68.0,0,26,57,42.30398455761773,-71.10449360644687,Apartment,Private room,Jamaica Plain,2,8
61,1.0,1.0,1.0,Real Bed,120.0,68.0,7,47,58,42.31632875548343,-71.09909641577438,House,Private room,Jamaica Plain,2,1125
62,1.0,1.0,1.0,Real Bed,65.0,68.0,0,0,1,42.32002252367938,-71.10594049773768,Apartment,Private room,Jamaica Plain,1,1125
63,1.0,1.0,2.0,Real Bed,100.0,68.0,1,3,46,42.31451961008171,-71.10558689277725,Apartment,Private room,Jamaica Plain,2,14
64,1.0,1.0,1.0,Real Bed,65.0,68.0,7,43,68,42.321719666668685,-71.10345881692874,Apartment,Private room,Jamaica Plain,3,30
65,1.0,1.0,1.0,Real Bed,60.0,68.0,5,65,0,42.31679060385281,-71.1156304290958,House,Private room,Jamaica Plain,2,1125
66,1.0,1.0,1.0,Real Bed,63.0,68.0,0,0,3,42.31951000434093,-71.10537660326158,Apartment,Private room,Jamaica Plain,2,5
67,1.0,1.0,1.0,Real Bed,75.0,68.0,0,0,4,42.31527456792091,-71.11331605532413,Townhouse,Private room,Jamaica Plain,1,1125
68,1.0,1.0,1.0,Real Bed,65.0,10.0,0,0,2,42.315499530265065,-71.11706562488624,House,Private room,Jamaica Plain,1,1125
69,1.0,1.0,1.0,Real Bed,110.0,68.0,11,71,7,42.31690480739987,-71.10519470648515,Apartment,Private room,Jamaica Plain,1,34
70,1.0,1.0,1.0,Real Bed,46.0,50.0,8,62,18,42.31189728557806,-71.10315398376997,House,Private room,Jamaica Plain,2,40
71,1.0,1.0,1.0,Real Bed,75.0,50.0,0,0,0,42.31706413362148,-71.10358571999897,Apartment,Private room,Jamaica Plain,2,7
72,1.5,1.0,1.0,Real Bed,62.0,25.0,0,0,9,42.30510762836565,-71.10643297141229,Apartment,Private room,Jamaica Plain,3,10
73,1.5,1.0,1.0,Real Bed,69.0,15.0,0,15,0,42.315907278454304,-71.11327327945847,Condominium,Private room,Jamaica Plain,2,1125
74,1.0,1.0,1.0,Real Bed,69.0,20.0,0,0,4,42.31265281789585,-71.0997233961363,Apartment,Private room,Jamaica Plain,2,29
75,2.0,1.0,1.0,Real Bed,73.0,50.0,0,0,19,42.31530070763098,-71.09976783089705,House,Private room,Jamaica Plain,1,1125
76,1.0,1.0,1.0,Real Bed,85.0,68.0,0,31,22,42.3131970326139,-71.1183236209181,Apartment,Private room,Jamaica Plain,2,180
77,2.0,1.0,1.0,Real Bed,120.0,80.0,4,62,17,42.31421511820313,-71.10940661048757,Apartment,Private room,Jamaica Plain,1,1125
78,3.5,1.0,2.0,Real Bed,125.0,68.0,30,90,1,42.31256675906354,-71.1260799891796,House,Private room,Jamaica Plain,2,1125
79,1.0,1.0,1.0,Pull-out Sofa,70.0,68.0,28,88,7,42.31678462488679,-71.10731719179363,Apartment,Private room,Jamaica Plain,1,1125
80,1.0,1.0,1.0,Real Bed,100.0,10.0,0,0,0,42.31362611091293,-71.10819524530064,Condominium,Private room,Jamaica Plain,1,3
81,1.0,1.0,1.0,Real Bed,61.0,10.0,0,0,7,42.30370464676229,-71.11397057117235,Condominium,Private room,Jamaica Plain,1,1125
82,1.0,1.0,2.0,Real Bed,125.0,68.0,13,60,132,42.30334665895726,-71.1049737158891,House,Private room,Jamaica Plain,1,60
83,1.0,1.0,1.0,Real Bed,100.0,68.0,3,41,14,42.29106052288582,-71.11593555432006,Apartment,Private room,Jamaica Plain,1,1125
84,1.0,1.0,1.0,Real Bed,27.0,5.0,0,0,0,42.29763812447256,-71.11399252456933,Apartment,Private room,Jamaica Plain,1,1125
85,1.0,1.0,1.0,Real Bed,80.0,68.0,0,0,12,42.305376789378734,-71.11324413343733,Apartment,Private room,Jamaica Plain,2,1125
86,1.0,1.0,1.0,Real Bed,85.0,68.0,30,90,3,42.31449926702607,-71.1122319203949,House,Private room,Jamaica Plain,1,1125
87,1.0,1.0,2.0,Real Bed,75.0,68.0,28,83,43,42.31738706631696,-71.10003065912305,House,Private room,Jamaica Plain,1,3
88,1.0,1.0,1.0,Real Bed,57.0,68.0,6,66,1,42.324236752033926,-71.10812404783636,House,Private room,Jamaica Plain,7,1125
89,1.0,1.0,1.0,Real Bed,100.0,68.0,0,0,0,42.322198384693365,-71.10629670951586,Apartment,Private room,Jamaica Plain,1,1125
90,1.0,1.0,1.0,Real Bed,40.0,5.0,0,34,0,42.32284647416693,-71.10517194647886,Apartment,Private room,Jamaica Plain,1,1125
91,1.0,1.0,1.0,Real Bed,100.0,100.0,0,4,20,42.31803897447978,-71.11687373250301,House,Private room,Jamaica Plain,4,1125
92,2.5,1.0,1.0,Real Bed,70.0,20.0,14,58,9,42.314064798157865,-71.09905545857005,House,Private room,Jamaica Plain,1,1125
93,1.0,2.0,2.0,Real Bed,190.0,68.0,0,14,26,42.325668119032656,-71.10543388992957,Apartment,Entire home/apt,Jamaica Plain,4,1125
94,1.0,1.0,1.0,Real Bed,149.0,50.0,0,58,17,42.3248744740374,-71.10556705192403,Apartment,Entire home/apt,Jamaica Plain,7,1125
95,1.0,2.0,2.0,Real Bed,168.0,120.0,9,50,47,42.32038118596349,-71.11270172682764,Apartment,Entire home/apt,Jamaica Plain,3,1125
96,2.0,3.0,4.0,Real Bed,205.0,50.0,0,0,9,42.32327560623326,-71.1070588160843,House,Entire home/apt,Jamaica Plain,2,1125
97,2.5,1.0,1.0,Real Bed,65.0,15.0,7,56,17,42.313623832199255,-71.09821200812918,House,Private room,Jamaica Plain,1,1125
98,1.0,1.0,1.0,Futon,75.0,18.0,0,0,5,42.32157793713776,-71.1141153320651,Apartment,Entire home/apt,Jamaica Plain,1,1125
99,1.0,2.0,4.0,Real Bed,117.0,15.0,0,0,0,42.32267988827825,-71.11561971775167,Condominium,Entire home/apt,Jamaica Plain,1,1125
100,2.0,4.0,6.0,Real Bed,429.0,68.0,8,65,35,42.32051086048413,-71.11215759278208,Apartment,Entire home/apt,Jamaica Plain,3,60
101,1.0,1.0,1.0,Real Bed,95.0,68.0,21,81,53,42.30633268571335,-71.11902460456068,Apartment,Private room,Jamaica Plain,2,1125
102,1.0,1.0,1.0,Real Bed,69.0,20.0,0,0,0,42.30992055594116,-71.11072691758284,Apartment,Private room,Jamaica Plain,1,7
103,1.0,1.0,1.0,Real Bed,85.0,68.0,26,86,17,42.30757425614119,-71.13463036679991,House,Private room,Jamaica Plain,1,1125
104,1.0,1.0,1.0,Futon,69.0,30.0,5,65,13,42.30997682845222,-71.10962020956269,Apartment,Private room,Jamaica Plain,3,20
105,1.0,1.0,1.0,Real Bed,165.0,68.0,0,1,9,42.30907389692646,-71.11254191159418,House,Entire home/apt,Jamaica Plain,2,1125
106,1.0,2.0,2.0,Real Bed,150.0,50.0,1,44,2,42.31357233912847,-71.1138193264009,Apartment,Entire home/apt,Jamaica Plain,5,120
107,1.0,4.0,4.0,Real Bed,267.0,90.0,13,73,0,42.29644507590941,-71.11118779742438,Condominium,Entire home/apt,Jamaica Plain,1,1125
108,1.0,1.0,1.0,Real Bed,87.0,25.0,29,74,6,42.31169373635401,-71.10116460144604,Apartment,Private room,Jamaica Plain,2,10
109,1.0,1.0,1.0,Real Bed,62.0,68.0,2,2,20,42.29985744012216,-71.11235604348676,Townhouse,Private room,Jamaica Plain,2,1125
110,1.0,1.0,1.0,Real Bed,110.0,40.0,0,0,6,42.31842255393602,-71.105505307545,Apartment,Entire home/apt,Jamaica Plain,2,1125
111,2.0,3.0,3.0,Real Bed,250.0,90.0,0,0,6,42.311852721337,-71.10926318625519,Apartment,Entire home/apt,Jamaica Plain,4,14
112,1.0,2.0,2.0,Real Bed,150.0,200.0,0,10,14,42.317370192680336,-71.11485898821759,Apartment,Entire home/apt,Jamaica Plain,2,1125
113,2.0,3.0,4.0,Real Bed,300.0,140.0,30,90,3,42.30704884694953,-71.1166241277204,House,Entire home/apt,Jamaica Plain,2,1125
114,1.0,0.0,1.0,Real Bed,119.0,35.0,2,23,13,42.30906284664378,-71.1114197330592,Apartment,Entire home/apt,Jamaica Plain,1,1125
115,1.0,0.0,1.0,Real Bed,175.0,25.0,4,30,148,42.30883693983967,-71.11935092313678,Apartment,Entire home/apt,Jamaica Plain,2,1125
116,2.0,2.0,2.0,Real Bed,195.0,95.0,0,15,24,42.31923482819862,-71.10501593588093,House,Entire home/apt,Jamaica Plain,4,1125
117,1.0,2.0,2.0,Real Bed,145.0,80.0,0,0,4,42.30606393566502,-71.11516053902132,Condominium,Entire home/apt,Jamaica Plain,2,1125
118,1.0,2.0,2.0,Real Bed,200.0,50.0,15,65,10,42.30398160452899,-71.11848461147697,Apartment,Entire home/apt,Jamaica Plain,2,1125
119,1.0,1.0,1.0,Futon,90.0,68.0,18,64,42,42.314827484606575,-71.11295481151114,House,Private room,Jamaica Plain,1,1125
120,1.0,2.0,2.0,Real Bed,210.0,50.0,18,46,41,42.3048433293264,-71.10627115826995,Apartment,Entire home/apt,Jamaica Plain,2,20
121,1.0,1.0,1.0,Real Bed,75.0,15.0,9,59,8,42.31337132584918,-71.11089129130822,Apartment,Private room,Jamaica Plain,2,14
122,1.0,1.0,1.0,Real Bed,46.0,10.0,0,0,2,42.32357026201424,-71.10670813435179,Apartment,Private room,Jamaica Plain,1,1125
123,1.0,1.0,1.0,Real Bed,75.0,68.0,30,90,12,42.29559333963887,-71.11530145575897,Condominium,Private room,Jamaica Plain,2,1125
124,1.0,3.0,3.0,Real Bed,500.0,100.0,29,89,8,42.30433800980034,-71.10871729533055,Apartment,Entire home/apt,Jamaica Plain,1,1125
125,1.0,1.0,1.0,Real Bed,60.0,68.0,0,29,4,42.30443377187232,-71.10967688765845,Apartment,Private room,Jamaica Plain,2,10
126,1.0,1.0,2.0,Real Bed,130.0,45.0,0,30,66,42.32309568739635,-71.10851426561025,Apartment,Entire home/apt,Jamaica Plain,2,1125
127,1.5,2.0,3.0,Real Bed,190.0,80.0,5,46,39,42.311471674493305,-71.10529985856851,Apartment,Entire home/apt,Jamaica Plain,2,1125
128,1.0,1.0,1.0,Real Bed,100.0,68.0,23,83,24,42.30711033673986,-71.10582362671403,Apartment,Private room,Jamaica Plain,2,1125
129,3.0,3.0,6.0,Real Bed,450.0,150.0,30,78,2,42.30983484647106,-71.11457927159456,House,Entire home/apt,Jamaica Plain,1,1125
130,2.0,4.0,4.0,Real Bed,399.0,120.0,9,43,18,42.318072566888496,-71.11267005505267,Apartment,Entire home/apt,Jamaica Plain,2,1125
131,1.0,2.0,2.0,Real Bed,350.0,50.0,0,0,13,42.32394222442044,-71.10820204241452,Apartment,Entire home/apt,Jamaica Plain,1,270
132,1.0,2.0,2.0,Real Bed,200.0,68.0,0,0,32,42.309049862943375,-71.11253858596702,Apartment,Entire home/apt,Jamaica Plain,2,14
133,1.0,1.0,1.0,Real Bed,99.0,40.0,0,0,2,42.32004366635828,-71.10784415823343,Apartment,Private room,Jamaica Plain,2,1125
134,2.0,3.0,4.0,Real Bed,295.0,68.0,14,69,0,42.308717208857495,-71.11051775662285,House,Entire home/apt,Jamaica Plain,3,1125
135,1.0,1.0,1.0,Real Bed,107.0,60.0,28,88,20,42.30508831134012,-71.10735816883991,Apartment,Private room,Jamaica Plain,2,1125
136,1.0,1.0,1.0,Real Bed,69.0,20.0,28,88,18,42.30794791179288,-71.10929998832164,Apartment,Private room,Jamaica Plain,1,7
137,1.0,1.0,1.0,Real Bed,76.0,15.0,11,59,57,42.30970115849438,-71.11833423971592,Apartment,Private room,Jamaica Plain,1,1125
138,1.0,1.0,1.0,Real Bed,75.0,25.0,0,5,48,42.32080939243068,-71.10730266023941,Apartment,Entire home/apt,Jamaica Plain,2,200
139,1.0,1.0,1.0,Real Bed,55.0,20.0,0,0,9,42.31579765902374,-71.11696299856978,House,Private room,Jamaica Plain,1,1125
140,1.0,1.0,2.0,Real Bed,65.0,68.0,0,0,2,42.32249608513066,-71.11475792071663,Apartment,Private room,Jamaica Plain,1,1125
141,1.5,1.0,1.0,Real Bed,59.0,15.0,0,0,1,42.318054676409226,-71.1118693618817,Condominium,Private room,Jamaica Plain,2,1125
142,1.0,1.0,1.0,Real Bed,88.0,68.0,0,0,5,42.299562916444245,-71.11283944617207,House,Private room,Jamaica Plain,2,30
143,2.0,4.0,3.0,Real Bed,164.0,100.0,0,0,0,42.30988682257417,-71.11789702317628,House,Entire home/apt,Jamaica Plain,6,34
144,1.0,0.0,1.0,Real Bed,90.0,40.0,5,29,139,42.32508878303933,-71.10722979809752,House,Entire home/apt,Jamaica Plain,2,1125
145,2.0,2.0,2.0,Real Bed,185.0,75.0,0,0,4,42.31395140584357,-71.11600891554467,Apartment,Entire home/apt,Jamaica Plain,5,1125
146,1.0,1.0,1.0,Real Bed,80.0,68.0,0,0,0,42.32324289956978,-71.11357115025135,Apartment,Private room,Jamaica Plain,1,1125
147,1.0,1.0,1.0,Real Bed,105.0,7.0,26,86,21,42.31838301910418,-71.10187809594295,House,Private room,Jamaica Plain,2,1125
148,1.0,1.0,1.0,Real Bed,90.0,68.0,0,4,192,42.30026388087917,-71.11180739447572,House,Private room,Jamaica Plain,1,1125
149,1.0,1.0,1.0,Real Bed,100.0,50.0,2,9,115,42.318635400684855,-71.1064062759693,Apartment,Entire home/apt,Jamaica Plain,3,31
150,1.0,1.0,1.0,Real Bed,100.0,50.0,5,63,10,42.31359024362312,-71.10911529916937,Apartment,Shared room,Jamaica Plain,1,1125
151,1.5,2.0,3.0,Real Bed,200.0,100.0,0,0,11,42.31813877306128,-71.1036735352925,Apartment,Entire home/apt,Jamaica Plain,2,1125
152,1.5,4.0,4.0,Real Bed,300.0,100.0,0,0,2,42.32085835010096,-71.11249877013331,Apartment,Entire home/apt,Jamaica Plain,4,1125
153,1.0,1.0,1.0,Real Bed,60.0,68.0,0,0,0,42.31926520385325,-71.11324623810819,House,Private room,Jamaica Plain,1,1125
154,1.0,3.0,3.0,Real Bed,319.0,40.0,14,55,6,42.31433571613884,-71.11641497800227,Apartment,Entire home/apt,Jamaica Plain,1,1125
155,1.0,1.0,1.0,Real Bed,85.0,25.0,0,54,91,42.306811532274814,-71.11052442247082,Apartment,Private room,Jamaica Plain,2,21
156,2.0,1.0,1.0,Real Bed,70.0,68.0,0,0,10,42.32267197982334,-71.10078611527362,Condominium,Private room,Jamaica Plain,1,1125
157,1.0,1.0,1.0,Real Bed,50.0,68.0,0,0,2,42.30977751293719,-71.11879574479485,Apartment,Private room,Jamaica Plain,1,1125
158,1.0,1.0,1.0,Real Bed,119.0,60.0,0,18,14,42.30442440184133,-71.11429863527867,Apartment,Entire home/apt,Jamaica Plain,3,1125
159,1.0,1.0,2.0,Real Bed,125.0,15.0,0,0,2,42.32551166968834,-71.11320967171939,Condominium,Entire home/apt,Jamaica Plain,1,1125
160,1.0,1.0,1.0,Real Bed,53.0,68.0,0,0,5,42.3112105796256,-71.10200966765208,Apartment,Private room,Jamaica Plain,1,7
161,1.0,1.0,1.0,Real Bed,125.0,50.0,30,90,13,42.31874257570903,-71.11599745541506,Apartment,Private room,Jamaica Plain,1,1125
162,2.5,4.0,4.0,Real Bed,199.0,68.0,0,35,1,42.30595863609247,-71.13230207833685,House,Entire home/apt,Jamaica Plain,3,13
163,1.0,2.0,2.0,Real Bed,205.0,50.0,13,17,14,42.30455930241627,-71.11364252468704,Apartment,Entire home/apt,Jamaica Plain,2,90
164,1.0,2.0,2.0,Real Bed,114.0,80.0,0,0,8,42.30873579543035,-71.0997703666716,Condominium,Entire home/apt,Jamaica Plain,4,1125
165,1.0,1.0,1.0,Real Bed,75.0,68.0,14,62,131,42.31567994817808,-71.11520100639541,Apartment,Private room,Jamaica Plain,2,30
166,1.0,1.0,1.0,Real Bed,185.0,50.0,18,73,8,42.31556511657293,-71.11482700886869,Apartment,Entire home/apt,Jamaica Plain,3,365
167,1.0,1.0,1.0,Real Bed,75.0,68.0,22,69,150,42.29572299757349,-71.11942117574478,Apartment,Private room,Jamaica Plain,1,10
168,2.5,2.0,2.0,Real Bed,180.0,90.0,0,0,0,42.31199460127128,-71.1104508979181,Apartment,Entire home/apt,Jamaica Plain,3,1125
169,1.0,1.0,1.0,Pull-out Sofa,70.0,68.0,30,57,5,42.3068796497014,-71.11231783776945,Apartment,Shared room,Jamaica Plain,1,1125
170,1.0,1.0,2.0,Real Bed,150.0,40.0,8,61,71,42.315922709721605,-71.09957962869748,Bed & Breakfast,Entire home/apt,Jamaica Plain,2,90
171,1.0,2.0,2.0,Real Bed,120.0,50.0,0,5,10,42.306539072784176,-71.11789285939363,Apartment,Entire home/apt,Jamaica Plain,1,21
172,2.0,1.0,1.0,Real Bed,92.0,10.0,0,6,1,42.30861526351077,-71.11488311298572,Apartment,Private room,Jamaica Plain,14,1125
173,1.0,1.0,1.0,Real Bed,84.0,68.0,9,9,6,42.298776315821605,-71.11159713499715,Apartment,Private room,Jamaica Plain,3,30
174,1.0,2.0,2.0,Real Bed,200.0,68.0,0,0,29,42.2974047973222,-71.1139137340823,Apartment,Entire home/apt,Jamaica Plain,2,14
175,1.0,1.0,1.0,Real Bed,115.0,30.0,8,47,70,42.31796621180112,-71.1115346411253,Apartment,Entire home/apt,Jamaica Plain,2,15
176,1.0,1.0,1.0,Real Bed,49.0,68.0,25,81,0,42.32489117729767,-71.11344012878439,Apartment,Shared room,Jamaica Plain,1,14
177,1.0,1.0,1.0,Real Bed,95.0,30.0,12,35,25,42.315904009331135,-71.11404802615597,Townhouse,Private room,Jamaica Plain,2,1125
178,1.0,4.0,4.0,Real Bed,275.0,80.0,0,4,1,42.31274187654604,-71.11201449929162,House,Entire home/apt,Jamaica Plain,3,9
179,1.0,4.0,4.0,Real Bed,230.0,50.0,9,53,75,42.30454928375496,-71.11553158945944,Apartment,Entire home/apt,Jamaica Plain,2,1125
180,1.0,1.0,4.0,Real Bed,130.0,45.0,6,39,59,42.31527368629765,-71.10846155035345,Apartment,Entire home/apt,Jamaica Plain,2,29
181,1.0,2.0,3.0,Real Bed,192.0,64.0,6,53,20,42.31465541166664,-71.09929095218234,Apartment,Entire home/apt,Jamaica Plain,3,185
182,1.0,3.0,4.0,Real Bed,175.0,40.0,7,45,99,42.3250487304867,-71.10629608704429,Apartment,Entire home/apt,Jamaica Plain,2,1125
183,1.0,1.0,1.0,Real Bed,70.0,68.0,30,90,2,42.29554924453866,-71.11354968974973,Apartment,Private room,Jamaica Plain,1,1125
184,1.5,1.0,1.0,Real Bed,65.0,50.0,2,21,6,42.32235541314952,-71.10672991341261,Townhouse,Private room,Jamaica Plain,5,45
185,1.0,1.0,1.0,Real Bed,100.0,68.0,0,0,1,42.30571166319029,-71.1056671002783,Apartment,Private room,Jamaica Plain,1,1125
186,1.0,1.0,1.0,Real Bed,185.0,68.0,0,0,0,42.30248683101913,-71.11331372851822,Apartment,Entire home/apt,Jamaica Plain,1,1125
187,2.5,5.0,5.0,Real Bed,250.0,125.0,0,4,3,42.31867699226627,-71.100333066673,House,Entire home/apt,Jamaica Plain,5,1125
188,1.0,1.0,1.0,Real Bed,110.0,50.0,0,0,3,42.31762621945572,-71.10865424017277,Apartment,Entire home/apt,Jamaica Plain,1,1125
189,1.5,2.0,3.0,Real Bed,150.0,68.0,1,12,0,42.31227026019718,-71.10086090909755,House,Entire home/apt,Jamaica Plain,1,1125
190,1.0,2.0,4.0,Real Bed,168.0,50.0,5,34,23,42.32527016657306,-71.10701088601907,Apartment,Entire home/apt,Jamaica Plain,2,1125
191,1.0,1.0,1.0,Real Bed,60.0,68.0,16,69,169,42.29558694639871,-71.11941563945955,Apartment,Private room,Jamaica Plain,1,10
192,1.0,1.0,1.0,Real Bed,59.0,12.0,11,71,47,42.29812412303772,-71.11413548740815,Apartment,Private room,Jamaica Plain,1,1125
193,1.0,1.0,1.0,Real Bed,60.0,15.0,5,53,15,42.31753771012777,-71.10845721836117,House,Private room,Jamaica Plain,1,1125
194,1.0,2.0,4.0,Real Bed,145.0,50.0,0,0,7,42.30683414172092,-71.11331230827805,Apartment,Entire home/apt,Jamaica Plain,2,1125
195,1.0,1.0,1.0,Real Bed,80.0,30.0,0,0,1,42.30720226358175,-71.11958890231001,Apartment,Private room,Jamaica Plain,1,1125
196,1.0,1.0,2.0,Real Bed,114.0,45.0,13,59,127,42.31961968865941,-71.10482911031056,Apartment,Entire home/apt,Jamaica Plain,2,30
197,1.0,1.0,1.0,Real Bed,170.0,68.0,29,89,2,42.31026209376064,-71.11257439993145,House,Private room,Jamaica Plain,2,1125
198,2.0,2.0,2.0,Real Bed,240.0,135.0,7,41,108,42.3185688067565,-71.11415408323548,Apartment,Entire home/apt,Jamaica Plain,3,14
199,1.0,2.0,2.0,Real Bed,150.0,50.0,0,0,5,42.31012523517613,-71.1028771953959,Apartment,Entire home/apt,Jamaica Plain,2,1125
200,1.0,1.0,1.0,Futon,69.0,20.0,0,15,11,42.30950229933045,-71.11675448454866,Apartment,Private room,Jamaica Plain,3,1125
201,1.0,1.0,1.0,Real Bed,80.0,25.0,13,27,18,42.30376309732182,-71.11400262506409,Apartment,Private room,Jamaica Plain,3,180
202,1.0,1.0,1.0,Real Bed,85.0,68.0,16,74,62,42.31343053763309,-71.10571836582744,Apartment,Private room,Jamaica Plain,1,7
203,1.0,1.0,2.0,Real Bed,75.0,25.0,0,24,58,42.308948421885546,-71.11416180689504,Apartment,Private room,Jamaica Plain,1,120
204,1.0,2.0,2.0,Real Bed,150.0,68.0,0,0,1,42.30639602252362,-71.10593528533563,Apartment,Entire home/apt,Jamaica Plain,1,1125
205,2.0,1.0,1.0,Real Bed,70.0,50.0,0,0,2,42.31551268554925,-71.10157722722016,House,Private room,Jamaica Plain,1,1125
206,1.0,1.0,2.0,Real Bed,80.0,30.0,6,34,97,42.30932885567064,-71.1176428044509,House,Private room,Jamaica Plain,3,30
207,1.5,3.0,4.0,Real Bed,225.0,150.0,1,23,0,42.31097645315618,-71.10416185751671,Apartment,Entire home/apt,Jamaica Plain,2,1125
208,1.0,2.0,2.0,Real Bed,225.0,100.0,14,64,8,42.31686601781734,-71.10254447357467,Apartment,Entire home/apt,Jamaica Plain,3,365
209,2.0,2.0,2.0,Real Bed,178.0,68.0,0,0,2,42.3247317393277,-71.10791787889553,House,Entire home/apt,Jamaica Plain,7,365
210,1.0,2.0,2.0,Real Bed,175.0,20.0,11,63,13,42.31308411868998,-71.10511677573426,Apartment,Entire home/apt,Jamaica Plain,1,1125
211,1.0,0.0,2.0,Real Bed,109.0,25.0,0,0,16,42.309181962717766,-71.1104931014882,Apartment,Entire home/apt,Jamaica Plain,1,1125
212,2.0,5.0,6.0,Real Bed,383.0,250.0,14,43,20,42.29715507703391,-71.11190355685282,Condominium,Entire home/apt,Jamaica Plain,3,1125
213,1.5,1.0,1.0,Real Bed,90.0,68.0,0,0,0,42.31951089873444,-71.11460121899208,Condominium,Private room,Jamaica Plain,1,1125
214,1.0,2.0,3.0,Real Bed,99.0,25.0,0,0,23,42.32243105263224,-71.11326557693921,Apartment,Entire home/apt,Jamaica Plain,3,1125
215,1.0,1.0,1.0,Real Bed,50.0,20.0,7,41,9,42.30337106614937,-71.11500731218838,Apartment,Private room,Jamaica Plain,1,1125
216,1.0,2.0,2.0,Real Bed,300.0,50.0,29,89,16,42.32436433918023,-71.10262149236247,Apartment,Entire home/apt,Jamaica Plain,1,1125
217,2.0,4.0,5.0,Real Bed,184.0,200.0,0,0,0,42.308816078841446,-71.11392840097396,House,Entire home/apt,Jamaica Plain,30,60
218,1.0,1.0,1.0,Real Bed,80.0,25.0,5,35,107,42.31846334578227,-71.10792704855353,Apartment,Private room,Jamaica Plain,2,7
219,1.0,1.0,1.0,Real Bed,85.0,25.0,11,41,26,42.309838352752514,-71.10752400155785,House,Private room,Jamaica Plain,1,10
220,1.0,1.0,2.0,Real Bed,150.0,30.0,14,64,10,42.31190936590773,-71.10675529422124,Apartment,Entire home/apt,Jamaica Plain,2,1125
221,1.0,1.0,1.0,Real Bed,100.0,70.0,0,0,1,42.31552925725239,-71.10240299583324,Apartment,Entire home/apt,Jamaica Plain,1,1125
222,1.0,1.0,1.0,Real Bed,100.0,68.0,0,34,8,42.32186357179841,-71.10374748421248,Apartment,Private room,Jamaica Plain,1,1125
223,1.5,1.0,2.0,Real Bed,84.0,20.0,5,20,31,42.29858047244345,-71.11026724947551,Townhouse,Private room,Jamaica Plain,3,1125
224,1.0,1.0,2.0,Real Bed,130.0,20.0,0,30,32,42.31627330224815,-71.10215681045173,Apartment,Entire home/apt,Jamaica Plain,1,1125
225,1.0,1.0,1.0,Futon,76.0,5.0,3,39,84,42.31614912702236,-71.10503627122522,Apartment,Private room,Jamaica Plain,2,1125
226,1.0,1.0,1.0,Real Bed,100.0,9.0,10,70,1,42.31218842736296,-71.10566184357903,Apartment,Private room,Jamaica Plain,1,4
227,2.0,1.0,1.0,Real Bed,70.0,25.0,0,0,7,42.31342150080405,-71.10711860330036,House,Private room,Jamaica Plain,2,1125
228,1.0,1.0,1.0,Real Bed,125.0,60.0,0,6,18,42.3113139741088,-71.1161706912694,Condominium,Entire home/apt,Jamaica Plain,2,1125
229,1.0,1.0,1.0,Real Bed,70.0,68.0,0,0,6,42.30557707947495,-71.11367642052262,Apartment,Private room,Jamaica Plain,1,1125
230,1.5,1.0,1.0,Real Bed,75.0,15.0,23,83,0,42.316052291214056,-71.09932133876652,Bed & Breakfast,Private room,Jamaica Plain,1,1125
231,1.0,2.0,1.0,Real Bed,170.0,68.0,14,39,9,42.30637132044274,-71.11350717401692,House,Entire home/apt,Jamaica Plain,2,14
232,1.0,1.0,1.0,Real Bed,95.0,68.0,0,0,55,42.31509938985096,-71.11107897137123,House,Private room,Jamaica Plain,4,180
233,1.0,1.0,2.0,Real Bed,70.0,68.0,0,0,10,42.30649689949284,-71.1116203010471,Bed & Breakfast,Private room,Jamaica Plain,4,1125
234,1.0,3.0,3.0,Real Bed,299.0,68.0,0,0,0,42.319226619133296,-71.10886890206302,Apartment,Entire home/apt,Jamaica Plain,1,1125
235,1.5,1.0,1.0,Real Bed,70.0,30.0,0,0,0,42.30361487406617,-71.12921449284401,House,Private room,Jamaica Plain,3,30
236,2.0,2.0,3.0,Real Bed,155.0,20.0,0,42,0,42.31179031925349,-71.12132702991566,Entire Floor,Entire home/apt,Jamaica Plain,1,90
237,2.0,2.0,2.0,Real Bed,250.0,100.0,0,0,1,42.32133486634611,-71.1077732004827,Apartment,Entire home/apt,Jamaica Plain,1,1125
238,1.0,1.0,1.0,Real Bed,115.0,68.0,22,73,49,42.30073404413557,-71.11431096653907,Apartment,Private room,Jamaica Plain,2,1125
239,1.0,1.0,2.0,Real Bed,70.0,20.0,14,65,145,42.28965254884459,-71.1147207903471,House,Private room,Jamaica Plain,2,7
